cve,cvssV3,cvssV2
CVE-2016-2784,4.7,2.6
CVE-2016-2785,9.8,7.5
CVE-2016-2786,9.8,7.5
CVE-2016-2787,5.3,5.0
CVE-2016-2788,9.8,7.5
CVE-2016-2789,6.1,4.3
CVE-2016-2790,8.8,6.8
CVE-2016-2791,8.8,6.8
CVE-2016-2792,8.8,6.8
CVE-2016-2793,8.8,6.8
CVE-2016-2794,8.8,9.3
CVE-2016-2795,8.8,6.8
CVE-2016-2796,8.8,6.8
CVE-2016-2797,8.8,6.8
CVE-2016-2798,8.8,6.8
CVE-2016-2799,8.8,9.3
CVE-2016-2800,8.8,6.8
CVE-2016-2801,8.8,6.8
CVE-2016-2802,8.8,6.8
CVE-2016-2803,6.1,4.3
CVE-2016-2804,8.8,10.0
CVE-2016-2805,8.8,10.0
CVE-2016-2806,8.8,10.0
CVE-2016-2807,8.8,10.0
CVE-2016-2808,7.5,5.1
CVE-2016-2809,5.5,5.8
CVE-2016-2810,5.0,4.3
CVE-2016-2811,8.8,6.8
CVE-2016-2812,7.5,5.1
CVE-2016-2813,6.5,4.3
CVE-2016-2814,8.8,6.8
CVE-2016-2815,8.8,6.8
CVE-2016-2816,6.5,4.3
CVE-2016-2817,5.4,4.3
CVE-2016-2818,8.8,6.8
CVE-2016-2819,8.8,6.8
CVE-2016-2820,4.3,4.3
CVE-2016-2821,7.5,6.8
CVE-2016-2822,6.5,4.3
CVE-2016-2824,8.8,6.8
CVE-2016-2825,6.5,4.3
CVE-2016-2826,7.8,7.2
CVE-2016-2827,6.5,4.3
CVE-2016-2828,8.8,6.8
CVE-2016-2829,6.5,4.3
CVE-2016-2830,4.3,4.3
CVE-2016-2831,8.8,5.8
CVE-2016-2832,4.3,4.3
CVE-2016-2833,6.1,4.3
CVE-2016-2834,8.8,9.3
CVE-2016-2835,8.8,6.8
CVE-2016-2836,8.8,6.8
CVE-2016-2837,6.3,6.8
CVE-2016-2838,8.8,6.8
CVE-2016-2839,6.5,4.3
CVE-2016-2840,6.1,4.3
CVE-2016-2841,6.0,2.1
CVE-2016-2842,9.8,10.0
CVE-2016-2843,9.8,10.0
CVE-2016-2844,8.8,9.3
CVE-2016-2845,5.3,5.0
CVE-2016-2846,6.5,6.4
CVE-2016-2847,6.2,4.9
CVE-2016-2848,7.5,5.0
CVE-2016-2849,7.5,5.0
CVE-2016-2850,7.5,5.0
CVE-2016-2851,9.8,7.5
CVE-2016-2853,7.0,4.4
CVE-2016-2854,7.8,4.6
CVE-2016-2855,7.8,7.2
CVE-2016-2856,8.4,7.2
CVE-2016-2857,6.5,2.1
CVE-2016-2858,5.9,1.9
CVE-2016-2859,NA,NA
CVE-2016-2860,6.5,4.0
CVE-2016-2861,3.7,4.3
CVE-2016-2862,6.1,4.3
CVE-2016-2863,8.0,6.0
CVE-2016-2864,5.4,3.5
CVE-2016-2865,6.5,4.0
CVE-2016-2866,4.3,4.0
CVE-2016-2867,7.0,6.9
CVE-2016-2868,2.7,4.0
CVE-2016-2869,5.4,3.5
CVE-2016-2870,2.7,5.0
CVE-2016-2871,7.8,4.6
CVE-2016-2872,5.3,5.0
CVE-2016-2873,8.8,6.5
CVE-2016-2874,3.1,3.5
CVE-2016-2875,8.8,9.0
CVE-2016-2876,7.5,8.5
CVE-2016-2877,3.3,2.1
CVE-2016-2878,8.0,6.0
CVE-2016-2879,7.8,2.1
CVE-2016-2880,7.8,2.1
CVE-2016-2881,6.5,6.4
CVE-2016-2882,4.3,4.0
CVE-2016-2883,5.4,3.5
CVE-2016-2884,8.0,6.0
CVE-2016-2887,8.1,5.5
CVE-2016-2888,5.4,4.3
CVE-2016-2889,8.8,6.8
CVE-2016-2894,2.5,2.1
CVE-2016-2901,8.8,6.8
CVE-2016-2908,9.1,6.4
CVE-2016-2912,5.4,3.5
CVE-2016-2914,5.4,5.5
CVE-2016-2917,8.8,6.5
CVE-2016-2922,5.9,4.3
CVE-2016-2923,7.5,5.0
CVE-2016-2924,5.4,3.5
CVE-2016-2925,5.4,3.5
CVE-2016-2926,5.4,3.5
CVE-2016-2927,5.9,4.3
CVE-2016-2928,4.3,4.0
CVE-2016-2929,8.1,4.3
CVE-2016-2930,7.5,5.0
CVE-2016-2931,5.3,5.0
CVE-2016-2932,5.3,5.0
CVE-2016-2933,6.8,6.8
CVE-2016-2934,6.1,4.3
CVE-2016-2935,5.3,5.0
CVE-2016-2936,7.3,5.0
CVE-2016-2937,6.5,6.4
CVE-2016-2938,6.1,4.3
CVE-2016-2939,6.1,4.3
CVE-2016-2940,5.3,5.0
CVE-2016-2941,5.5,2.1
CVE-2016-2942,7.5,6.0
CVE-2016-2943,1.9,1.9
CVE-2016-2944,9.8,5.0
CVE-2016-2945,7.5,6.0
CVE-2016-2946,7.8,7.2
CVE-2016-2947,2.7,4.0
CVE-2016-2948,7.8,4.6
CVE-2016-2949,3.3,2.1
CVE-2016-2950,6.5,4.0
CVE-2016-2951,3.7,4.3
CVE-2016-2952,3.7,4.3
CVE-2016-2953,3.7,4.3
CVE-2016-2954,5.4,3.5
CVE-2016-2955,5.4,3.5
CVE-2016-2956,5.4,3.5
CVE-2016-2957,4.3,4.0
CVE-2016-2958,4.3,4.0
CVE-2016-2959,4.3,4.0
CVE-2016-2960,3.7,4.3
CVE-2016-2961,5.3,5.0
CVE-2016-2963,8.8,6.8
CVE-2016-2964,5.3,5.0
CVE-2016-2965,6.5,4.3
CVE-2016-2966,4.3,4.0
CVE-2016-2967,5.4,3.5
CVE-2016-2968,6.5,5.5
CVE-2016-2969,4.3,4.0
CVE-2016-2970,4.3,4.0
CVE-2016-2971,5.3,5.0
CVE-2016-2972,7.8,2.1
CVE-2016-2973,5.4,3.5
CVE-2016-2974,3.3,2.1
CVE-2016-2975,5.4,3.5
CVE-2016-2976,4.3,4.0
CVE-2016-2977,4.3,4.0
CVE-2016-2978,3.3,2.1
CVE-2016-2979,5.4,3.5
CVE-2016-2980,6.3,6.8
CVE-2016-2981,6.8,2.1
CVE-2016-2983,8.1,6.8
CVE-2016-2984,7.0,6.9
CVE-2016-2985,7.0,6.9
CVE-2016-2986,5.4,3.5
CVE-2016-2987,4.3,4.0
CVE-2016-2988,8.5,4.6
CVE-2016-2989,6.5,5.8
CVE-2016-2991,5.4,3.5
CVE-2016-2992,5.4,3.5
CVE-2016-2994,5.4,3.5
CVE-2016-2995,5.4,3.5
CVE-2016-2996,6.5,4.0
CVE-2016-2997,5.4,3.5
CVE-2016-2998,3.5,3.5
CVE-2016-2999,6.5,4.0
CVE-2016-3000,4.3,4.0
CVE-2016-3001,5.4,3.5
CVE-2016-3002,2.1,2.1
CVE-2016-3003,5.4,3.5
CVE-2016-3004,4.6,4.9
CVE-2016-3005,5.4,3.5
CVE-2016-3006,5.4,3.5
CVE-2016-3007,8.8,6.8
CVE-2016-3008,5.4,3.5
CVE-2016-3009,3.5,3.5
CVE-2016-3010,5.4,3.5
CVE-2016-3012,7.5,5.0
CVE-2016-3013,6.5,4.0
CVE-2016-3014,5.4,3.5
CVE-2016-3015,5.4,3.5
CVE-2016-3016,4.4,3.5
CVE-2016-3017,7.5,5.0
CVE-2016-3018,6.1,4.3
CVE-2016-3019,6.5,4.0
CVE-2016-3020,5.5,4.3
CVE-2016-3021,2.7,4.0
CVE-2016-3022,6.5,4.0
CVE-2016-3023,5.3,5.0
CVE-2016-3024,4.0,2.1
CVE-2016-3025,8.1,5.0
CVE-2016-3027,6.5,5.5
CVE-2016-3028,9.1,9.0
CVE-2016-3029,8.8,6.8
CVE-2016-3031,5.4,3.5
CVE-2016-3032,5.4,3.5
CVE-2016-3033,8.1,5.5
CVE-2016-3034,4.4,2.1
CVE-2016-3035,5.3,5.0
CVE-2016-3036,7.5,5.0
CVE-2016-3037,5.7,3.5
CVE-2016-3038,5.4,3.5
CVE-2016-3039,8.1,8.5
CVE-2016-3040,6.8,4.9
CVE-2016-3042,5.4,3.5
CVE-2016-3043,5.9,4.3
CVE-2016-3044,6.5,4.9
CVE-2016-3045,3.7,4.3
CVE-2016-3046,2.7,4.0
CVE-2016-3047,6.8,4.9
CVE-2016-3048,5.4,3.5
CVE-2016-3049,5.4,3.5
CVE-2016-3051,4.3,4.0
CVE-2016-3052,5.9,4.3
CVE-2016-3053,7.8,7.2
CVE-2016-3054,5.4,3.5
CVE-2016-3055,8.1,5.5
CVE-2016-3056,5.4,3.5
CVE-2016-3057,6.1,4.3
CVE-2016-3059,6.2,2.1
CVE-2016-3060,5.7,3.5
CVE-2016-3062,8.8,6.8
CVE-2016-3063,7.5,4.4
CVE-2016-3064,6.5,4.0
CVE-2016-3065,9.1,8.5
CVE-2016-3066,6.5,4.0
CVE-2016-3067,9.8,7.5
CVE-2016-3068,8.8,6.8
CVE-2016-3069,8.8,6.8
CVE-2016-3070,7.8,4.6
CVE-2016-3071,7.5,5.0
CVE-2016-3072,8.8,6.5
CVE-2016-3073,NA,NA
CVE-2016-3074,9.8,7.5
CVE-2016-3075,7.5,5.0
CVE-2016-3076,5.5,4.3
CVE-2016-3077,6.5,4.0
CVE-2016-3078,9.8,7.5
CVE-2016-3079,6.1,4.3
CVE-2016-3080,6.1,4.3
CVE-2016-3081,8.1,9.3
CVE-2016-3082,9.8,10.0
CVE-2016-3083,7.5,5.0
CVE-2016-3084,8.1,4.3
CVE-2016-3085,6.5,5.8
CVE-2016-3086,9.8,5.0
CVE-2016-3087,9.8,7.5
CVE-2016-3088,9.8,7.5
CVE-2016-3089,6.1,4.3
CVE-2016-3090,8.8,6.5
CVE-2016-3091,7.5,5.0
CVE-2016-3092,7.5,7.8
CVE-2016-3093,5.3,5.0
CVE-2016-3094,5.9,4.3
CVE-2016-3095,5.5,2.1
CVE-2016-3096,7.8,7.2
CVE-2016-3097,6.1,4.3
CVE-2016-3099,7.5,5.0
CVE-2016-3100,8.4,2.1
CVE-2016-3101,6.1,4.3
CVE-2016-3102,7.3,7.5
CVE-2016-3104,7.5,5.0
CVE-2016-3105,8.8,6.8
CVE-2016-3106,5.3,5.0
CVE-2016-3107,5.5,2.1
CVE-2016-3108,7.1,3.6
CVE-2016-3109,9.8,10.0
CVE-2016-3110,7.5,5.0
CVE-2016-3111,5.5,2.1
CVE-2016-3112,7.5,5.0
CVE-2016-3113,6.1,4.3
CVE-2016-3114,6.5,4.0
CVE-2016-3115,6.4,5.5
CVE-2016-3116,6.4,5.5
CVE-2016-3118,6.5,6.4
CVE-2016-3119,5.3,3.5
CVE-2016-3120,6.5,4.0
CVE-2016-3124,5.3,5.0
CVE-2016-3125,7.5,5.0
CVE-2016-3126,6.1,4.3
CVE-2016-3127,7.5,5.0
CVE-2016-3128,8.2,6.4
CVE-2016-3129,6.6,8.5
CVE-2016-3130,8.1,4.3
CVE-2016-3132,9.8,7.5
CVE-2016-3134,8.4,7.2
CVE-2016-3135,7.8,7.2
CVE-2016-3136,4.6,4.9
CVE-2016-3137,4.6,4.9
CVE-2016-3138,4.6,4.9
CVE-2016-3139,4.6,4.9
CVE-2016-3140,4.6,4.9
CVE-2016-3141,9.8,7.5
CVE-2016-3142,8.2,6.4
CVE-2016-3144,5.4,3.5
CVE-2016-3145,4.6,2.1
CVE-2016-3147,9.8,7.5
CVE-2016-3149,9.8,10.0
CVE-2016-3150,6.1,4.3
CVE-2016-3151,7.5,5.0
CVE-2016-3152,9.8,5.0
CVE-2016-3153,9.8,7.5
CVE-2016-3154,9.8,7.5
CVE-2016-3155,3.4,3.6
CVE-2016-3156,5.5,2.1
CVE-2016-3157,7.8,7.2
CVE-2016-3158,3.8,1.7
CVE-2016-3159,3.8,1.7
CVE-2016-3161,7.8,7.2
CVE-2016-3162,8.1,6.5
CVE-2016-3163,7.5,5.0
CVE-2016-3164,7.4,5.8
CVE-2016-3165,7.5,5.0
CVE-2016-3166,5.9,4.3
CVE-2016-3167,7.4,6.4
CVE-2016-3168,6.4,8.5
CVE-2016-3169,8.1,6.8
CVE-2016-3170,5.3,5.0
CVE-2016-3171,8.1,6.8
CVE-2016-3172,8.8,6.5
CVE-2016-3173,5.4,3.5
CVE-2016-3174,7.4,4.3
CVE-2016-3176,5.6,4.3
CVE-2016-3177,9.8,7.5
CVE-2016-3178,5.5,2.1
CVE-2016-3179,5.5,2.1
CVE-2016-3180,8.1,6.8
CVE-2016-3183,5.5,4.3
CVE-2016-3185,7.1,6.4
CVE-2016-3186,6.2,5.0
CVE-2016-3187,7.3,7.5
CVE-2016-3188,7.3,7.5
CVE-2016-3189,6.5,4.3
CVE-2016-3190,7.5,5.0
CVE-2016-3191,9.8,7.5
CVE-2016-3193,5.4,3.5
CVE-2016-3194,6.1,4.3
CVE-2016-3195,6.1,4.3
CVE-2016-3196,5.4,3.5
CVE-2016-3197,NA,NA
CVE-2016-3198,6.5,4.3
CVE-2016-3199,8.8,9.3
CVE-2016-3200,NA,NA
CVE-2016-3201,6.5,4.3
CVE-2016-3202,7.5,7.6
CVE-2016-3203,7.8,9.3
CVE-2016-3204,8.8,9.3
CVE-2016-3205,7.5,7.6
CVE-2016-3206,7.5,7.6
CVE-2016-3207,7.5,7.6
CVE-2016-3208,NA,NA
CVE-2016-3209,5.5,5.0
CVE-2016-3210,8.8,9.3
CVE-2016-3211,8.8,9.3
CVE-2016-3212,6.1,4.3
CVE-2016-3213,8.8,9.3
CVE-2016-3214,8.8,9.3
CVE-2016-3215,5.5,4.3
CVE-2016-3216,4.3,4.3
CVE-2016-3217,NA,NA
CVE-2016-3218,7.8,6.9
CVE-2016-3219,7.8,6.9
CVE-2016-3220,7.8,6.9
CVE-2016-3221,7.8,6.9
CVE-2016-3222,8.8,9.3
CVE-2016-3223,8.1,9.3
CVE-2016-3224,NA,NA
CVE-2016-3225,7.8,6.9
CVE-2016-3226,6.5,4.0
CVE-2016-3227,9.8,10.0
CVE-2016-3228,8.8,9.0
CVE-2016-3229,NA,NA
CVE-2016-3230,5.0,1.9
CVE-2016-3231,7.8,7.2
CVE-2016-3232,5.0,2.1
CVE-2016-3233,7.3,9.3
CVE-2016-3234,5.5,4.3
CVE-2016-3235,7.8,9.3
CVE-2016-3236,9.8,10.0
CVE-2016-3237,6.7,6.9
CVE-2016-3238,8.1,9.3
CVE-2016-3239,7.8,7.2
CVE-2016-3240,7.5,7.6
CVE-2016-3241,7.5,7.6
CVE-2016-3242,7.5,7.6
CVE-2016-3243,7.5,7.6
CVE-2016-3244,4.3,4.3
CVE-2016-3245,6.5,4.3
CVE-2016-3246,7.5,7.6
CVE-2016-3247,7.5,5.1
CVE-2016-3248,8.8,9.3
CVE-2016-3249,7.3,7.2
CVE-2016-3250,7.3,7.2
CVE-2016-3251,2.8,2.1
CVE-2016-3252,7.3,7.2
CVE-2016-3253,NA,NA
CVE-2016-3254,7.8,7.2
CVE-2016-3255,7.5,5.0
CVE-2016-3256,5.0,2.1
CVE-2016-3257,NA,NA
CVE-2016-3258,4.7,1.2
CVE-2016-3259,8.8,9.3
CVE-2016-3260,8.8,9.3
CVE-2016-3261,5.3,2.6
CVE-2016-3262,5.5,5.0
CVE-2016-3263,5.5,5.0
CVE-2016-3264,7.5,7.6
CVE-2016-3265,8.8,9.3
CVE-2016-3266,7.8,10.0
CVE-2016-3267,5.3,4.3
CVE-2016-3268,NA,NA
CVE-2016-3269,8.8,9.3
CVE-2016-3270,7.8,10.0
CVE-2016-3271,6.5,4.3
CVE-2016-3272,2.8,2.1
CVE-2016-3273,5.3,2.6
CVE-2016-3274,3.1,2.6
CVE-2016-3275,NA,NA
CVE-2016-3276,3.1,2.6
CVE-2016-3277,5.3,2.6
CVE-2016-3278,7.8,9.3
CVE-2016-3279,5.5,4.3
CVE-2016-3280,7.8,9.3
CVE-2016-3281,7.8,9.3
CVE-2016-3282,7.8,9.3
CVE-2016-3283,7.8,9.3
CVE-2016-3284,7.8,9.3
CVE-2016-3285,NA,NA
CVE-2016-3286,7.3,7.2
CVE-2016-3287,4.4,2.1
CVE-2016-3288,7.5,7.6
CVE-2016-3289,7.5,7.6
CVE-2016-3290,7.5,7.6
CVE-2016-3291,2.4,2.6
CVE-2016-3292,5.0,5.1
CVE-2016-3293,7.5,7.6
CVE-2016-3294,7.5,7.6
CVE-2016-3295,7.5,5.1
CVE-2016-3296,7.5,7.6
CVE-2016-3297,8.8,6.8
CVE-2016-3298,5.3,2.6
CVE-2016-3299,5.3,4.3
CVE-2016-3300,7.8,7.2
CVE-2016-3301,7.8,9.3
CVE-2016-3302,6.3,6.2
CVE-2016-3303,7.8,9.3
CVE-2016-3304,7.8,9.3
CVE-2016-3305,7.8,4.6
CVE-2016-3306,7.8,4.6
CVE-2016-3307,NA,NA
CVE-2016-3308,7.8,7.2
CVE-2016-3309,7.8,7.2
CVE-2016-3310,7.8,7.2
CVE-2016-3311,7.8,7.2
CVE-2016-3312,9.1,5.0
CVE-2016-3313,7.8,9.3
CVE-2016-3314,NA,NA
CVE-2016-3315,5.5,4.3
CVE-2016-3316,7.8,9.3
CVE-2016-3317,7.8,9.3
CVE-2016-3318,7.8,9.3
CVE-2016-3319,7.0,9.3
CVE-2016-3320,4.9,4.0
CVE-2016-3321,2.5,1.9
CVE-2016-3322,7.5,7.6
CVE-2016-3323,NA,NA
CVE-2016-3324,8.8,6.8
CVE-2016-3325,3.1,2.6
CVE-2016-3326,5.3,2.6
CVE-2016-3327,5.3,2.6
CVE-2016-3328,NA,NA
CVE-2016-3329,5.3,2.6
CVE-2016-3330,7.5,7.6
CVE-2016-3331,7.5,9.3
CVE-2016-3332,7.8,9.3
CVE-2016-3333,7.8,9.3
CVE-2016-3334,7.8,9.3
CVE-2016-3335,7.8,9.3
CVE-2016-3336,NA,NA
CVE-2016-3337,NA,NA
CVE-2016-3338,7.8,9.3
CVE-2016-3339,NA,NA
CVE-2016-3340,7.8,9.3
CVE-2016-3341,7.8,9.3
CVE-2016-3342,7.8,9.3
CVE-2016-3343,7.8,9.3
CVE-2016-3344,3.3,2.1
CVE-2016-3345,8.8,9.0
CVE-2016-3346,7.8,7.2
CVE-2016-3347,NA,NA
CVE-2016-3348,7.8,9.3
CVE-2016-3349,7.8,7.2
CVE-2016-3350,7.5,7.6
CVE-2016-3351,3.1,2.6
CVE-2016-3352,8.8,4.3
CVE-2016-3353,8.3,5.1
CVE-2016-3354,3.3,4.3
CVE-2016-3355,7.8,7.2
CVE-2016-3356,7.8,9.3
CVE-2016-3357,7.8,9.3
CVE-2016-3358,7.8,9.3
CVE-2016-3359,7.8,9.3
CVE-2016-3360,7.8,9.3
CVE-2016-3361,7.8,9.3
CVE-2016-3362,7.8,9.3
CVE-2016-3363,7.8,9.3
CVE-2016-3364,7.8,9.3
CVE-2016-3365,7.8,9.3
CVE-2016-3366,6.5,4.3
CVE-2016-3367,8.8,9.3
CVE-2016-3368,8.8,9.0
CVE-2016-3369,7.5,7.8
CVE-2016-3370,6.5,4.3
CVE-2016-3371,5.5,4.3
CVE-2016-3372,6.6,3.6
CVE-2016-3373,5.5,4.3
CVE-2016-3374,6.5,4.3
CVE-2016-3375,7.5,7.6
CVE-2016-3376,7.8,9.3
CVE-2016-3377,7.5,7.6
CVE-2016-3378,7.4,5.8
CVE-2016-3379,6.1,4.3
CVE-2016-3380,NA,NA
CVE-2016-3381,7.8,9.3
CVE-2016-3382,7.5,9.3
CVE-2016-3383,7.5,9.3
CVE-2016-3384,7.5,9.3
CVE-2016-3385,7.5,9.3
CVE-2016-3386,7.5,9.3
CVE-2016-3387,7.5,6.8
CVE-2016-3388,5.3,2.6
CVE-2016-3389,7.5,7.6
CVE-2016-3390,7.5,7.6
CVE-2016-3391,5.3,2.6
CVE-2016-3392,5.3,2.6
CVE-2016-3393,7.8,9.3
CVE-2016-3394,NA,NA
CVE-2016-3395,NA,NA
CVE-2016-3396,7.8,9.3
CVE-2016-3397,NA,NA
CVE-2016-3400,7.5,6.8
CVE-2016-3401,6.5,4.0
CVE-2016-3402,7.5,5.0
CVE-2016-3403,8.8,6.8
CVE-2016-3404,7.5,5.0
CVE-2016-3405,7.5,5.0
CVE-2016-3406,8.8,6.8
CVE-2016-3407,6.1,4.3
CVE-2016-3408,6.1,4.3
CVE-2016-3409,6.1,4.3
CVE-2016-3410,6.1,4.3
CVE-2016-3411,6.1,4.3
CVE-2016-3412,6.1,4.3
CVE-2016-3413,7.5,5.0
CVE-2016-3414,6.5,4.0
CVE-2016-3415,9.1,6.4
CVE-2016-3416,6.1,4.3
CVE-2016-3417,5.4,4.3
CVE-2016-3418,7.8,6.9
CVE-2016-3419,3.3,2.1
CVE-2016-3420,6.4,3.6
CVE-2016-3421,7.4,6.5
CVE-2016-3422,4.3,5.0
CVE-2016-3423,5.4,3.5
CVE-2016-3424,4.9,4.0
CVE-2016-3425,4.3,5.0
CVE-2016-3426,3.1,4.3
CVE-2016-3427,9.0,10.0
CVE-2016-3428,3.1,1.8
CVE-2016-3429,4.5,5.4
CVE-2016-3431,6.4,3.6
CVE-2016-3432,5.4,4.9
CVE-2016-3433,5.4,4.9
CVE-2016-3434,4.7,4.3
CVE-2016-3435,4.7,4.3
CVE-2016-3436,8.2,4.3
CVE-2016-3437,8.2,4.3
CVE-2016-3438,8.2,6.4
CVE-2016-3439,8.2,4.3
CVE-2016-3440,7.7,4.0
CVE-2016-3441,7.8,7.2
CVE-2016-3442,5.4,4.3
CVE-2016-3443,9.6,10.0
CVE-2016-3444,9.8,10.0
CVE-2016-3445,5.3,5.0
CVE-2016-3446,8.3,7.5
CVE-2016-3447,6.9,2.6
CVE-2016-3448,6.1,5.8
CVE-2016-3449,8.3,7.6
CVE-2016-3450,3.7,4.3
CVE-2016-3451,4.7,4.3
CVE-2016-3452,3.7,4.3
CVE-2016-3453,5.5,4.9
CVE-2016-3454,9.0,7.6
CVE-2016-3455,8.6,9.0
CVE-2016-3456,8.2,4.3
CVE-2016-3457,4.6,4.9
CVE-2016-3458,4.3,4.3
CVE-2016-3459,4.9,4.0
CVE-2016-3460,5.4,5.5
CVE-2016-3461,7.2,4.3
CVE-2016-3462,5.5,4.9
CVE-2016-3463,6.1,5.0
CVE-2016-3464,5.7,4.0
CVE-2016-3465,5.5,4.9
CVE-2016-3466,9.1,6.4
CVE-2016-3467,5.8,5.0
CVE-2016-3468,9.8,10.0
CVE-2016-3469,3.3,2.1
CVE-2016-3470,7.1,7.5
CVE-2016-3471,7.5,7.1
CVE-2016-3472,5.7,3.5
CVE-2016-3473,7.7,4.0
CVE-2016-3474,3.7,4.3
CVE-2016-3475,4.3,4.0
CVE-2016-3476,6.5,6.4
CVE-2016-3477,8.1,4.1
CVE-2016-3478,6.1,4.3
CVE-2016-3479,7.5,7.8
CVE-2016-3480,4.4,4.9
CVE-2016-3481,7.7,4.0
CVE-2016-3482,3.7,5.0
CVE-2016-3483,7.2,6.4
CVE-2016-3484,3.4,3.2
CVE-2016-3485,2.9,2.1
CVE-2016-3486,6.5,6.8
CVE-2016-3487,8.1,10.0
CVE-2016-3488,4.4,4.9
CVE-2016-3489,6.7,7.2
CVE-2016-3490,3.0,3.5
CVE-2016-3491,8.2,8.5
CVE-2016-3492,6.5,6.8
CVE-2016-3493,9.8,10.0
CVE-2016-3494,6.5,6.1
CVE-2016-3495,4.9,6.8
CVE-2016-3496,4.7,4.3
CVE-2016-3497,5.5,4.9
CVE-2016-3498,5.3,5.0
CVE-2016-3499,9.8,10.0
CVE-2016-3500,5.3,5.0
CVE-2016-3501,6.5,4.0
CVE-2016-3502,6.5,6.0
CVE-2016-3503,7.7,4.4
CVE-2016-3504,9.8,7.5
CVE-2016-3505,8.8,9.0
CVE-2016-3506,8.1,6.8
CVE-2016-3507,4.3,4.3
CVE-2016-3508,5.3,5.0
CVE-2016-3509,5.4,4.9
CVE-2016-3510,9.8,10.0
CVE-2016-3511,7.7,6.9
CVE-2016-3512,8.2,7.8
CVE-2016-3513,6.5,6.8
CVE-2016-3514,6.5,6.8
CVE-2016-3515,7.5,7.8
CVE-2016-3516,3.1,4.0
CVE-2016-3517,4.3,4.3
CVE-2016-3518,6.5,6.8
CVE-2016-3519,6.1,4.3
CVE-2016-3520,4.9,6.8
CVE-2016-3521,6.5,6.8
CVE-2016-3522,8.2,8.5
CVE-2016-3523,4.7,4.3
CVE-2016-3524,5.4,5.5
CVE-2016-3525,5.9,5.4
CVE-2016-3526,7.5,7.8
CVE-2016-3527,9.1,9.4
CVE-2016-3528,7.5,7.8
CVE-2016-3529,5.8,5.0
CVE-2016-3530,7.1,7.5
CVE-2016-3531,3.5,3.5
CVE-2016-3532,8.2,7.8
CVE-2016-3533,4.7,4.3
CVE-2016-3534,4.7,4.3
CVE-2016-3535,8.2,7.8
CVE-2016-3536,8.2,7.0
CVE-2016-3537,6.5,6.8
CVE-2016-3538,7.1,7.5
CVE-2016-3539,7.1,7.5
CVE-2016-3540,4.3,4.3
CVE-2016-3541,9.1,9.4
CVE-2016-3542,6.5,8.5
CVE-2016-3543,9.1,9.4
CVE-2016-3544,7.6,7.0
CVE-2016-3545,5.3,5.0
CVE-2016-3546,9.1,9.4
CVE-2016-3547,5.3,5.0
CVE-2016-3548,5.3,5.0
CVE-2016-3549,5.3,5.0
CVE-2016-3550,4.3,4.3
CVE-2016-3551,9.8,10.0
CVE-2016-3552,8.1,6.2
CVE-2016-3553,5.4,5.5
CVE-2016-3554,8.8,9.0
CVE-2016-3555,6.1,5.8
CVE-2016-3556,9.8,10.0
CVE-2016-3557,6.1,5.8
CVE-2016-3558,4.7,4.3
CVE-2016-3559,4.7,4.3
CVE-2016-3560,5.3,5.0
CVE-2016-3561,7.3,7.5
CVE-2016-3562,2.4,4.3
CVE-2016-3563,6.3,5.4
CVE-2016-3564,8.1,9.3
CVE-2016-3565,7.6,6.5
CVE-2016-3566,6.1,5.8
CVE-2016-3567,5.4,4.9
CVE-2016-3568,6.1,5.8
CVE-2016-3569,6.1,5.8
CVE-2016-3570,6.1,5.8
CVE-2016-3571,6.1,5.8
CVE-2016-3572,6.4,5.5
CVE-2016-3573,6.1,5.8
CVE-2016-3574,8.6,9.0
CVE-2016-3575,8.6,9.0
CVE-2016-3576,8.6,9.0
CVE-2016-3577,8.6,9.0
CVE-2016-3578,8.6,9.0
CVE-2016-3579,8.6,9.0
CVE-2016-3580,8.6,9.0
CVE-2016-3581,8.6,9.0
CVE-2016-3582,8.6,9.0
CVE-2016-3583,8.6,9.0
CVE-2016-3584,7.0,4.4
CVE-2016-3585,7.4,5.8
CVE-2016-3586,9.8,10.0
CVE-2016-3587,9.6,9.3
CVE-2016-3588,5.9,4.9
CVE-2016-3589,6.1,4.3
CVE-2016-3590,8.6,9.0
CVE-2016-3591,8.6,9.0
CVE-2016-3592,8.6,9.0
CVE-2016-3593,8.6,9.0
CVE-2016-3594,8.6,9.0
CVE-2016-3595,8.6,9.0
CVE-2016-3596,8.6,9.0
CVE-2016-3597,5.5,2.1
CVE-2016-3598,9.6,9.3
CVE-2016-3599,NA,NA
CVE-2016-3600,NA,NA
CVE-2016-3601,NA,NA
CVE-2016-3602,NA,NA
CVE-2016-3603,NA,NA
CVE-2016-3604,NA,NA
CVE-2016-3605,NA,NA
CVE-2016-3606,9.6,6.8
CVE-2016-3607,9.8,10.0
CVE-2016-3608,5.8,5.0
CVE-2016-3609,9.0,8.5
CVE-2016-3610,9.6,9.3
CVE-2016-3611,5.4,5.8
CVE-2016-3612,5.9,4.3
CVE-2016-3613,9.8,10.0
CVE-2016-3614,5.3,3.5
CVE-2016-3615,5.3,4.3
CVE-2016-3616,7.8,6.8
CVE-2016-3619,6.5,4.3
CVE-2016-3620,7.5,5.0
CVE-2016-3621,8.8,6.8
CVE-2016-3622,6.5,4.3
CVE-2016-3623,7.5,5.0
CVE-2016-3624,7.5,5.0
CVE-2016-3625,6.5,4.3
CVE-2016-3627,7.5,5.0
